Title,Time,Url
6.6 magnitude earthquake in Aegean Sea shakes western Turkey,2020-10-30 12:28 UTC,https://www.fox19.com/2020/10/30/magnitude-earthquake-aegean-sea-shakes-western-turkey/
7.5 earthquake hits off Alaska coast,2020-10-19 21:19 UTC,https://www.lex18.com/news/national/7-4-earthquake-hits-off-alaska-coast
Earthquake Strikes Northeastern Iran Near Turkmenistan Border: Local Media,2020-09-26 15:31 UTC,https://www.theepochtimes.com/earthquake-strikes-northeastern-iran-near-turkmenistan-border-local-media_3515457.html
"Earthquake strikes New Jersey, shaking reported across state",2020-09-09 09:02 UTC,https://www.kfyrtv.com/2020/09/09/earthquake-strikes-new-jersey-shaking-reported-across-state/
"Earthquake strikes New Jersey, shaking reported across state",2020-09-09 08:58 UTC,https://www.live5news.com/2020/09/09/earthquake-strikes-new-jersey-shaking-reported-across-state/
"Earthquake strikes New Jersey, shaking reported across state",2020-09-09 08:58 UTC,https://www.fox19.com/2020/09/09/earthquake-strikes-new-jersey-shaking-reported-across-state/
"Earthquake strikes New Jersey, shaking reported across state",2020-09-09 08:58 UTC,https://www.wlbt.com/2020/09/09/earthquake-strikes-new-jersey-shaking-reported-across-state/
"Earthquake strikes New Jersey, shaking reported across state",2020-09-09 08:58 UTC,https://www.fox8live.com/2020/09/09/earthquake-strikes-new-jersey-shaking-reported-across-state/
"Earthquake strikes New Jersey, shaking reported across state",2020-09-09 08:58 UTC,https://www.wwnytv.com/2020/09/09/earthquake-strikes-new-jersey-shaking-reported-across-state/
"Earthquake strikes New Jersey, shaking reported across state",2020-09-09 08:58 UTC,https://www.wflx.com/2020/09/09/earthquake-strikes-new-jersey-shaking-reported-across-state/
"Earthquake strikes New Jersey, shaking reported across state",2020-09-09 08:58 UTC,https://www.wbtv.com/2020/09/09/earthquake-strikes-new-jersey-shaking-reported-across-state/
"Earthquake strikes New Jersey, shaking reported across state",2020-09-09 08:58 UTC,https://www.nbc29.com/2020/09/09/earthquake-strikes-new-jersey-shaking-reported-across-state/
"Earthquake strikes New Jersey, shaking reported across state",2020-09-09 08:58 UTC,https://www.kold.com/2020/09/09/earthquake-strikes-new-jersey-shaking-reported-across-state/
"Earthquake strikes New Jersey, shaking reported across state",2020-09-09 08:58 UTC,https://www.wbrc.com/2020/09/09/earthquake-strikes-new-jersey-shaking-reported-across-state/
"Earthquake strikes New Jersey, shaking reported across state",2020-09-09 08:58 UTC,https://www.hawaiinewsnow.com/2020/09/09/earthquake-strikes-new-jersey-shaking-reported-across-state/
"Earthquake strikes New Jersey, shaking reported across state",2020-09-09 08:58 UTC,https://www.keyc.com/2020/09/09/earthquake-strikes-new-jersey-shaking-reported-across-state/
"Earthquake strikes New Jersey, shaking reported across state",2020-09-09 08:58 UTC,https://www.kplctv.com/2020/09/09/earthquake-strikes-new-jersey-shaking-reported-across-state/
ADVISORY-Alert on magnitude 5.7 earthquake hitting South Island of New Zealand withdrawn,2020-09-07 09:32 UTC,https://uk.reuters.com/article/advisory-alert-on-magnitude-57-earthquak/advisory-alert-on-magnitude-57-earthquake-hitting-south-island-of-new-zealand-withdrawn-idUKL4N2G42EB
ADVISORY-Alert on magnitude 5.7 earthquake hitting South Island of New Zealand withdrawn,2020-09-07 09:29 UTC,https://uk.reuters.com/article/advisory-alert-on-magnitude-57-earthquak/advisory-alert-on-magnitude-57-earthquake-hitting-south-island-of-new-zealand-withdrawn-idUKFWN2G40DW
"ADVISORY-Alert on magnitude 6.4 earthquake hitting Mindanao, Philippines withdrawn",2020-09-04 11:30 UTC,https://uk.reuters.com/article/advisory-alert-on-magnitude-64-earthquak/advisory-alert-on-magnitude-64-earthquake-hitting-mindanao-philippines-withdrawn-idUKFWN2G00Z8
Weak earthquake occurs on Alabama-Florida line; no damage,2020-09-03 17:02 UTC,https://www.abcactionnews.com/news/state/weak-earthquake-occurs-on-alabama-florida-line-no-damage
USGS: Earthquake reported near Alabama Florida stateline,2020-09-03 16:03 UTC,https://www.brproud.com/news/usgs-earthquake-reported-near-alabama-florida-stateline/
Huntington Beach Earthquake: 2.5 magnitude quake rattles Orange County,2020-08-22 07:04 UTC,https://abc7.com/25-magnitude-earthquake-rattles-huntington-beach/6383198/
"6.9-magnitude earthquake hits off coast of Indonesia, USGS says",2020-08-21 05:35 UTC,https://abc7.com/69-magnitude-earthquake-hits-off-coast-of-indonesia-usgs-says/6381379/
"Magnitude 4.8 earthquake rattles Death Valley area, USGS says",2020-08-19 18:04 UTC,https://abc7.com/magnitude-48-earthquake-rattles-death-valley-area-usgs-says/6378139/
Another earthquake detected near Sparta — the 16th since Saturday,2020-08-11 21:15 UTC,https://myfox8.com/news/another-earthquake-detected-near-sparta-the-16th-since-saturday/
"Caught on camera: Earthquake rattles Sparta daycare, surveillance footage shows",2020-08-10 20:54 UTC,https://www.wxii12.com/article/sparta-north-carolina-earthquake-news-daycare-video/33565814
Magnitude 3.2 Earthquake Strikes Off Santa Cruz County Coast,2020-08-06 17:10 UTC,https://sanfrancisco.cbslocal.com/2020/08/06/magnitude-3-2-earthquake-strikes-santa-cruz-county-coast-ano-nuevo-state-park/
4.2 magnitude earthquake shakes Los Angeles,2020-07-30 12:14 UTC,https://thehill.com/homenews/news/509731-42-magnitude-earthquake-shakes-los-angeles
Preliminary magnitude 7.8 earthquake strikes off coast of Alaska,2020-07-22 14:16 UTC,https://www.cnn.com/2020/07/22/us/alaska-7-8-magnitude-earthquake/index.html
"5.1-magnitude earthquake hits Nevada, USGS says",2020-06-30 10:12 UTC,https://abc7.com/51-magnitude-earthquake-hits-nevada/6283872/
"Powerful Earthquake Shakes Southern, Central Mexico",2020-06-24 06:07 UTC,https://www.theepochtimes.com/powerful-earthquake-shakes-southern-central-mexico_3399107.html
7.4 mag earthquake felt off coast of Mexico,2020-06-23 17:59 UTC,https://thehill.com/policy/international/americas/504113-74-mag-earthquake-felt-off-coast-of-mexico
Major Earthquake Rocks Mexico's West Coast; 7.7 Magnitude Near Oaxaca,2020-06-23 16:01 UTC,https://sanfrancisco.cbslocal.com/2020/06/23/major-earthquake-rocks-mexicos-west-coast-7-7-magnitude-near-oaxaca-tsunami-warning-issued/
4.9 earthquake among several to rattle portions of central Nevada,2020-06-19 22:59 UTC,https://www.ktnv.com/news/4-9-earthquake-among-several-to-rattle-portions-of-central-nevada
USGS reports 4.9-magnitude earthquake near Mina; NDOT crews surveying for damage,2020-06-19 22:15 UTC,https://www.8newsnow.com/news/local-news/usgs-reports-4-9-magnitude-earthquake-near-mina-ndot-crews-surveying-for-damage/
"3.6 Magnitude Earthquake Strikes Near San Jose, Milpitas",2020-06-17 21:44 UTC,https://www.nbcbayarea.com/news/local/3-6-magnitude-earthquake-strikes-near-san-jose-milpitas/2311023/
3.6 Magnitude Earthquake Shakes South Bay,2020-06-17 17:53 UTC,https://sanfrancisco.cbslocal.com/2020/06/17/3-6-magnitude-earthquake-shakes-south-bay/
"Preliminary 4.3-magnitude earthquake hits near Ridgecrest, USGS says",2020-06-08 04:38 UTC,https://abc7.com/43-magnitude-earthquake-hits-near-ridgecrest/6236854/
3.3 Magnitude Earthquake Strikes Near Gilroy,2020-06-06 03:17 UTC,https://www.nbcbayarea.com/news/local/3-3-magnitude-earthquake-strikes-near-gilroy/2304493/
"Magnitude 5.5 Earthquake Rocks Southern California, No Immediate Reports of Damage",2020-06-04 03:17 UTC,https://www.theepochtimes.com/magnitude-5-5-earthquake-rocks-southern-california-no-immediate-reports-of-damage_3376136.html
5.5-Magnitude Earthquake Strikes Near Ridgecrest,2020-06-04 01:39 UTC,https://losangeles.cbslocal.com/2020/06/03/5-1-magnitude-earthquake-strikes-in-san-bernardino-county/
"3.9-magnitude earthquake hits near Barstow area, USGS says",2020-06-03 05:20 UTC,https://abc7.com/39-magnitude-earthquake-hits-near-barstow-area/6228365/
"SLIDESHOW: 6.5 earthquake damages US 95 near Tonopah, highway closed",2020-05-15 18:01 UTC,https://www.8newsnow.com/news/slideshow-6-5-earthquake-damages-us-95-near-tonopah/
"6.4 earthquake shakes Nevada, felt in San Francisco: USGS",2020-05-15 12:36 UTC,https://thehill.com/homenews/news/497937-64-earthquake-shakes-nevada-felt-in-san-francisco-usgs
6.4-magnitude earthquake in western Nevada felt in surrounding region,2020-05-15 12:32 UTC,https://myfox8.com/news/6-4-magnitude-earthquake-in-western-nevada-felt-in-surrounding-region/
USGS Reports Magnitude-6.4 Earthquake in Western Nevada,2020-05-15 12:29 UTC,https://www.newsmax.com/newsfront/nevada-utah-earthquake-usgs/2020/05/15/id/967533/
USGS reports magnitude-6.4 earthquake in western Nevada,2020-05-15 12:07 UTC,https://www.local10.com/news/national/2020/05/15/usgs-reports-magnitude-64-earthquake-in-western-nevada/
Powerful earthquake strikes Nevada,2020-05-15 11:38 UTC,https://www.cbsnews.com/news/earthquake-nevada-today-2020-05-15/
"6.4-magnitude earthquake hits Nevada, USGS says",2020-05-15 11:27 UTC,https://abc7.com/64-magnitude-earthquake-hits-nevada-usgs-says/6184997/
"6.8 Magnitude Earthquake Strikes Indonesia, USGS Says",2020-05-06 16:05 UTC,https://www.theepochtimes.com/6-8-magnitude-earthquake-strikes-indonesia-usgs-says_3340606.html
6.0 earthquake shakes the Mediterranean Sea south of Crete,2020-05-02 14:33 UTC,https://www.wric.com/news/u-s-world/6-0-earthquake-shakes-the-mediterranean-sea-south-of-crete/
4.9 Earthquake reported near San Diego,2020-04-04 03:36 UTC,https://www.8newsnow.com/news/local-news/4-9-earthquake-reported-near-san-diego/
Magnitude-4.9 Earthquake Hits Near Anza,2020-04-04 02:16 UTC,https://losangeles.cbslocal.com/2020/04/03/magnitude-4-9-earthquake-hits-near-anza/
A magnitude 6.5 earthquake strikes Idaho,2020-04-01 08:48 UTC,https://www.cnn.com/2020/03/31/us/idaho-boise-earthquake-trnd/index.html
"Magnitude 6.5 earthquake shakes Idaho, Utah, Montana",2020-04-01 00:20 UTC,https://www.fox47news.com/news/national/magnitude-6-5-earthquake-shakes-idaho
"Magnitude 6.5 earthquake shakes Idaho, Utah, Montana",2020-04-01 00:20 UTC,https://www.wmar2news.com/news/national/magnitude-6-5-earthquake-shakes-idaho
"Magnitude 6.5 earthquake shakes Idaho, Utah, Montana",2020-04-01 00:20 UTC,https://www.fox4now.com/news/national/magnitude-6-5-earthquake-shakes-idaho
"Magnitude 6.5 earthquake shakes Idaho, Utah, Montana",2020-04-01 00:20 UTC,https://www.wkbw.com/news/national/magnitude-6-5-earthquake-shakes-idaho
M4.1 Earthquake Shakes North Bay: USGS,2020-03-25 16:11 UTC,https://www.nbcbayarea.com/news/local/earthquakes/m4-1-earthquake-shakes-north-bay/2261133/
Early Morning Earthquake Rattles Residents Living Near The Geysers,2020-03-25 12:47 UTC,https://sanfrancisco.cbslocal.com/2020/03/25/early-morning-earthquake-rattles-residents-living-near-the-geysers/
M2.9 Earthquake Rattles Outside of San Jose,2020-03-19 17:19 UTC,https://www.nbcbayarea.com/news/local/earthquakes/m2-9-earthquake-rattles-outside-of-san-jose/2257631/
"Earthquake in Salt Lake City shuts down airport, knocks out coronavirus hotline",2020-03-18 19:11 UTC,https://www.8newsnow.com/news/earthquake-in-salt-lake-city-shuts-down-airport-knocks-out-coronavirus-hotline/
Salt Lake City Area hit by 5.7 magnitude earthquake,2020-03-18 14:28 UTC,https://fox59.com/news/salt-lake-city-area-hit-by-5-7-magnitude-earthquake/
2.4-magnitude earthquake hits Summerville Sunday evening,2020-03-16 19:03 UTC,https://www.wbtv.com/2020/03/16/magnitude-earthquake-hits-summerville-sunday-evening/
Preliminary 5.6M Earthquake Off Coast of Eureka,2020-03-09 07:14 UTC,https://www.nbcbayarea.com/news/local/earthquakes/preliminary-5-6m-earthquake-off-coast-of-eureka/2250402/
"Panorama Tower, Empty Since Northridge Earthquake, Reopens With Nearly 200 Apartments",2020-02-27 18:50 UTC,https://losangeles.cbslocal.com/2020/02/27/panorama-tower-empty-northridge-earthquake-reopens-as-apartments/
3.8 Magnitud Earthquake Strikes Near Hollister,2020-02-13 08:46 UTC,https://www.nbcbayarea.com/news/local/earthquakes/3-8-magnitud-earthquake-strikes-near-hollister/2233127/
Puerto Rico rattled by magnitude 5.0 earthquake,2020-02-04 16:05 UTC,https://www.fox47news.com/news/national/puerto-rico-rattled-by-magnitude-5-0-earthquake
Small earthquake shakes central Virginia early Monday,2020-02-03 17:06 UTC,https://www.wxii12.com/article/virginia-records-27-magnitude-earthquake-early-monday/30752432
Small earthquake shakes Louisa County,2020-02-03 13:57 UTC,https://www.nbc29.com/2020/02/03/small-earthquake-shakes-louisa-county/
Magnitude 4.4 earthquake rattles eastern California,2020-02-01 20:11 UTC,https://www.8newsnow.com/news/magnitude-4-4-earthquake-rattles-eastern-california/
Earthquake reported northwest of Helena Valley,2020-01-31 04:39 UTC,https://www.khq.com/regional/earthquake-reported-northwest-of-helena-valley/article_81d869f9-f145-5976-a490-fb2b62cb55ef.html
From the archives: Earthquake felt in Maryland in 2011,2020-01-29 19:30 UTC,https://www.wbaltv.com/article/archives-earthquake-maryland-2011/28798310
Several high-rise buildings in Miami were evacuated after a powerful earthquake hit the Caribbean,2020-01-29 05:16 UTC,https://www.cnn.com/2020/01/28/us/miami-earthquake-evacuations-jamaica/index.html
Tsunami threat message issued after magnitude 7.7 earthquake off the coast of Jamaica,2020-01-28 20:32 UTC,https://www.kmov.com/news/tsunami-threat-message-issued-after-magnitude-earthquake-off-the-coast/article_52a214de-420d-11ea-99a3-8fa09aa16171.html
Magnitude 7.7 earthquake hits between Cuba and Jamaica,2020-01-28 20:27 UTC,https://www.wtnh.com/weather/extreme-weather/magnitude-7-7-earthquake-hits-between-cuba-and-jamaica/
7.7 magnitude earthquake strikes between Cuba and Jamaica,2020-01-28 20:27 UTC,https://www.wbaltv.com/article/earthquake-strikes-off-coasts-of-cuba-jamaica/30692204
7.7 magnitude earthquake strikes between Cuba and Jamaica,2020-01-28 20:27 UTC,https://www.wdsu.com/article/earthquake-strikes-off-coasts-of-cuba-jamaica/30692204
7.7 magnitude earthquake strikes between Cuba and Jamaica,2020-01-28 20:08 UTC,https://www.wjcl.com/article/earthquake-strikes-off-coasts-of-cuba-jamaica/30692204
7.7 magnitude earthquake strikes between Cuba and Jamaica,2020-01-28 20:08 UTC,https://www.wmur.com/article/earthquake-strikes-off-coasts-of-cuba-jamaica/30692204
7.7 magnitude earthquake strikes between Cuba and Jamaica,2020-01-28 20:08 UTC,https://www.wvtm13.com/article/earthquake-strikes-off-coasts-of-cuba-jamaica/30692204
Tsunami threat message issued after magnitude 7.7 earthquake off the coast of Jamaica,2020-01-28 20:00 UTC,https://www.foxcarolina.com/news/tsunami-threat-message-issued-after-magnitude-earthquake-off-the-coast/article_9c6609b5-4678-5cb8-8a9e-8d9ddaaf912a.html
7.7 magnitude earthquake strikes between Cuba and Jamaica,2020-01-28 19:49 UTC,https://www.wmtw.com/article/earthquake-strikes-off-coasts-of-cuba-jamaica/30692204
7.7 magnitude earthquake strikes between Cuba and Jamaica,2020-01-28 19:49 UTC,https://www.wxii12.com/article/earthquake-strikes-off-coasts-of-cuba-jamaica/30692204
7.7 magnitude earthquake strikes between Cuba and Jamaica,2020-01-28 19:49 UTC,https://www.wcvb.com/article/earthquake-strikes-off-coasts-of-cuba-jamaica/30692204
"7.7 magnitude earthquake strikes between Cuba and Jamaica, USGS says",2020-01-28 19:47 UTC,https://abc7.com/77-magnitude-earthquake-strikes-between-cuba-and-jamaica/5885784/
Magnitude 7.7 earthquake hits off coast of Jamaica,2020-01-28 19:42 UTC,https://www.wkbw.com/news/national/magnitude-7-7-earthquake-hits-off-coast-of-jamaica
Magnitude 7.7 earthquake hits off coast of Jamaica,2020-01-28 19:42 UTC,https://www.kivitv.com/news/national/magnitude-7-7-earthquake-hits-off-coast-of-jamaica
Magnitude 7.7 earthquake hits off coast of Jamaica,2020-01-28 19:42 UTC,https://www.fox4now.com/news/national/magnitude-7-7-earthquake-hits-off-coast-of-jamaica
"7.7 Earthquake Hits Off Coasts Of Cuba, Jamaica",2020-01-28 19:39 UTC,https://sanfrancisco.cbslocal.com/2020/01/28/7-3-earthquake-hits-off-coasts-of-cuba-jamaica/
Powerful earthquake hits between Cuba and Jamaica,2020-01-28 15:52 UTC,https://www.ktuu.com/content/news/Powerful-earthquake-hits-between-Cuba-and-Jamaica-567363191.html
"Gov. Brown pushes new bill, declares earthquake preparedness week",2020-01-28 04:04 UTC,https://www.kptv.com/news/gov-brown-pushes-new-bill-declares-earthquake-preparedness-week/article_4f7e1882-4183-11ea-87f2-ebac52927982.html
5.0 earthquake hits southern Puerto Rico amid ongoing tremors,2020-01-25 22:34 UTC,https://6abc.com/50-earthquake-hits-puerto-rico-amid-ongoing-tremors/5878790/
5.0 earthquake hits southern Puerto Rico amid ongoing tremors,2020-01-25 22:34 UTC,https://abc7news.com/50-earthquake-hits-puerto-rico-amid-ongoing-tremors/5878790/
5.0 earthquake hits southern Puerto Rico amid ongoing tremors,2020-01-25 22:18 UTC,https://abc13.com/50-earthquake-hits-puerto-rico-amid-ongoing-tremors/5878790/
"4.6 magnitude earthquake reported in Barstow, felt in Las Vegas Valley",2020-01-25 03:18 UTC,https://www.8newsnow.com/news/local-news/4-6-magnitude-earthquake-reported-in-barstow-california/
"At least 14 dead, 315 hurt in earthquake in eastern Turkey",2020-01-24 21:35 UTC,https://www.wric.com/news/u-s-world/at-least-14-dead-315-hurt-in-earthquake-in-eastern-turkey/
Earthquake hits Tennessee-Kentucky border,2020-01-20 19:57 UTC,https://www.wbko.com/content/news/Earthquake-hits-Tennessee-Kentucky-Border-567140671.html
4.5 magnitude earthquake shakes southern Kansas,2020-01-19 21:28 UTC,https://www.8newsnow.com/news/local-news/4-5-magnitude-earthquake-shakes-southern-kansas/
2.6 Magnitude Earthquake Strikes Near Richmond,2020-01-15 12:31 UTC,https://www.nbcbayarea.com/news/local/2-6-magnitude-earthquake-strikes-near-richmond/2215526/
3.3 Magnitude Earthquake Shakes Near Gilroy,2020-01-13 17:11 UTC,https://www.nbcbayarea.com/news/local/earthquakes/3-3-magnitude-earthquake-shakes-near-gilroy/2214428/
